object_type,pageid,x0,x1,y0,y1,top,doctop,width,height,adv,fontname,linewidth,size,text,upright
char,1,741.05,744.253,468.169,475.835,136.165,136.165,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,778.99,782.193,468.169,475.835,136.165,136.165,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,816.91,820.113,468.169,475.835,136.165,136.165,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,854.83,858.033,468.169,475.835,136.165,136.165,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,892.78,895.983,468.169,475.835,136.165,136.165,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,930.7,933.903,468.169,475.835,136.165,136.165,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,967.42,970.623,468.169,475.835,136.165,136.165,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,970.54,973.743,468.169,475.835,136.165,136.165,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,43.2,46.719,460.969,468.635,143.365,143.365,3.519,7.667,0.611,WEVZII+ArialMT,,7.667,F,True
char,1,46.794,48.073,460.969,468.635,143.365,143.365,1.279,7.667,0.222,WEVZII+ArialMT,,7.667,l,True
char,1,48.228,51.431,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,o,True
char,1,51.35,53.268,460.969,468.635,143.365,143.365,1.918,7.667,0.333,WEVZII+ArialMT,,7.667,r,True
char,1,53.268,54.547,460.969,468.635,143.365,143.365,1.279,7.667,0.222,WEVZII+ArialMT,,7.667,i,True
char,1,54.472,57.675,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,d,True
char,1,57.825,61.027,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,a,True
char,1,126.98,130.183,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,130.102,133.304,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,133.224,134.825,460.969,468.635,143.365,143.365,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,134.9,138.103,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,138.022,141.224,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,141.144,144.346,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,159.38,162.583,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,162.502,165.704,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,165.624,167.225,460.969,468.635,143.365,143.365,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,167.3,170.503,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,170.422,173.624,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,173.544,176.746,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,190.369,193.571,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,193.491,196.693,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,8,True
char,1,196.613,198.214,460.969,468.635,143.365,143.365,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,198.289,201.491,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,201.411,204.613,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,8,True
char,1,204.533,207.735,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,217.729,220.931,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,220.851,222.452,460.969,468.635,143.365,143.365,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,222.527,225.729,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,225.649,228.851,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,228.771,231.973,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,8,True
char,1,247.491,250.693,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,250.613,252.214,460.969,468.635,143.365,143.365,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,252.289,255.491,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,255.411,258.613,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,258.533,261.735,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,279.65,282.853,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,282.77,285.973,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,285.89,289.093,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,323.83,327.033,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,8,True
char,1,361.75,364.953,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,399.7,402.903,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,426.58,429.783,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,429.7,431.302,460.969,468.635,143.365,143.365,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,431.375,434.577,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,434.495,437.698,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,437.615,440.818,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,8,True
char,1,464.495,467.698,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,467.616,469.217,460.969,468.635,143.365,143.365,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,469.29,472.493,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,472.41,475.613,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,475.53,478.733,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,513.48,516.683,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,548.28,551.483,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,551.4,554.603,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,589.34,592.543,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,627.26,630.463,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,737.93,741.133,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,741.05,744.253,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,775.87,779.073,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,778.99,782.193,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,816.91,820.113,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,854.83,858.033,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,892.78,895.983,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,930.7,933.903,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,953.26,956.463,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,956.38,959.583,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,959.501,962.703,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,962.621,964.222,460.969,468.635,143.365,143.365,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,964.295,967.498,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,967.415,970.618,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,970.536,973.738,460.969,468.635,143.365,143.365,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,43.2,47.681,453.769,461.435,150.565,150.565,4.481,7.667,0.778,WEVZII+ArialMT,,7.667,G,True
char,1,47.756,50.959,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,e,True
char,1,50.878,54.081,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,o,True
char,1,54.0,55.918,453.769,461.435,150.565,150.565,1.918,7.667,0.333,WEVZII+ArialMT,,7.667,r,True
char,1,55.918,59.121,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,g,True
char,1,59.276,60.555,453.769,461.435,150.565,150.565,1.279,7.667,0.222,WEVZII+ArialMT,,7.667,i,True
char,1,60.474,63.677,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,a,True
char,1,126.98,130.183,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,130.102,133.304,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,133.224,134.825,453.769,461.435,150.565,150.565,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,134.9,138.103,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,138.022,141.224,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,141.144,144.346,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,159.38,162.583,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,162.502,165.704,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,165.624,167.225,453.769,461.435,150.565,150.565,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,167.3,170.503,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,170.422,173.624,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,173.544,176.746,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,190.369,193.571,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,193.491,196.693,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,196.613,198.214,453.769,461.435,150.565,150.565,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,198.289,201.491,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,201.411,204.613,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,204.533,207.735,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,222.53,225.733,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,225.65,228.853,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,228.77,231.973,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,8,True
char,1,252.292,255.495,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,255.413,258.615,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,258.533,261.735,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,8,True
char,1,285.91,289.113,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,320.71,323.913,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,323.83,327.033,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,358.63,361.833,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,361.75,364.953,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,399.7,402.903,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,426.58,429.783,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,429.7,431.302,453.769,461.435,150.565,150.565,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,431.375,434.577,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,434.495,437.698,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,437.615,440.818,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,464.495,467.698,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,467.616,469.217,453.769,461.435,150.565,150.565,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,469.29,472.493,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,472.41,475.613,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,475.53,478.733,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,513.48,516.683,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,551.4,554.603,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,589.34,592.543,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,627.26,630.463,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,737.93,741.133,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,741.05,744.253,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,778.99,782.193,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,816.91,820.113,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,854.83,858.033,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,892.78,895.983,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,930.7,933.903,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,956.38,959.582,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,959.503,962.706,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,962.627,964.228,453.769,461.435,150.565,150.565,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,964.305,967.508,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,967.429,970.631,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,970.552,973.755,453.769,461.435,150.565,150.565,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,43.2,47.681,446.569,454.235,157.765,157.765,4.481,7.667,0.778,WEVZII+ArialMT,,7.667,G,True
char,1,47.756,50.959,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,u,True
char,1,51.108,54.311,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,a,True
char,1,54.23,59.028,446.569,454.235,157.765,157.765,4.798,7.667,0.833,WEVZII+ArialMT,,7.667,m,True
char,1,141.14,144.343,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,167.3,170.503,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,170.42,173.623,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,173.54,176.743,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,201.411,204.614,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,204.531,207.734,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,225.652,228.854,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,228.772,231.974,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,258.53,261.733,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,285.91,289.113,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,323.83,327.033,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,361.75,364.953,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,399.7,402.903,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,437.62,440.823,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,475.54,478.743,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,513.48,516.683,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,551.4,554.603,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,589.34,592.543,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,627.26,630.463,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,741.05,744.253,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,778.99,782.193,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,816.91,820.113,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,854.83,858.033,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,892.78,895.983,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,930.7,933.903,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,964.3,967.503,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,967.42,970.623,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,970.54,973.743,446.569,454.235,157.765,157.765,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,43.2,47.359,439.369,447.035,164.965,164.965,4.159,7.667,0.722,WEVZII+ArialMT,,7.667,H,True
char,1,47.28,50.482,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,a,True
char,1,50.403,54.562,439.369,447.035,164.965,164.965,4.159,7.667,0.722,WEVZII+ArialMT,,7.667,w,True
char,1,54.483,57.686,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,a,True
char,1,57.607,58.886,439.369,447.035,164.965,164.965,1.279,7.667,0.222,WEVZII+ArialMT,,7.667,i,True
char,1,58.807,60.085,439.369,447.035,164.965,164.965,1.279,7.667,0.222,WEVZII+ArialMT,,7.667,i,True
char,1,130.1,133.303,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,133.222,134.823,439.369,447.035,164.965,164.965,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,134.898,138.101,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,138.02,141.223,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,141.142,144.344,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,8,True
char,1,173.54,176.743,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,204.53,207.733,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,228.769,231.972,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,258.526,261.729,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,285.905,289.107,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,323.83,327.033,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,361.75,364.953,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,399.7,402.903,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,437.62,440.823,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,475.54,478.743,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,513.48,516.683,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,551.4,554.603,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,589.34,592.543,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,627.26,630.463,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,741.05,744.253,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,778.99,782.193,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,816.91,820.113,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,854.83,858.033,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,892.78,895.983,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,930.7,933.903,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,959.5,962.703,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,962.622,964.223,439.369,447.035,164.965,164.965,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,964.298,967.501,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,967.42,970.623,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,970.542,973.744,439.369,447.035,164.965,164.965,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,43.2,44.801,432.149,439.815,172.185,172.185,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,I,True
char,1,44.64,47.843,432.149,439.815,172.185,172.185,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,d,True
char,1,47.992,51.195,432.149,439.815,172.185,172.185,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,a,True
char,1,51.114,54.317,432.149,439.815,172.185,172.185,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,h,True
char,1,54.467,57.669,432.149,439.815,172.185,172.185,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,o,True
char,1,130.1,133.303,432.149,439.815,172.185,172.185,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,133.222,134.823,432.149,439.815,172.185,172.185,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,134.898,138.101,432.149,439.815,172.185,172.185,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,138.02,141.223,432.149,439.815,172.185,172.185,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,141.142,144.344,432.149,439.815,172.185,172.185,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,162.5,165.703,432.149,439.815,172.185,172.185,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,165.622,167.223,432.149,439.815,172.185,172.185,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,167.298,170.501,432.149,439.815,172.185,172.185,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,170.42,173.623,432.149,439.815,172.185,172.185,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,173.542,176.744,432.149,439.815,172.185,172.185,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,193.489,196.691,432.149,439.815,172.185,172.185,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,196.611,198.212,432.149,439.815,172.185,172.185,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
